"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000173786",2.13513513513514,12.0340909090909,-9.89895577395577,4.47605433542724e-07,FALSE,7.79503799539109e-12,2.69273591367712e-09
"ENSG00000185722",9.59459459459459,69.0738636363636,-59.479269041769,8.31670025044179e-07,FALSE,1.47308646997489e-11,4.99265136984131e-09
"ENSG00000136816",0.378378378378378,3.11931818181818,-2.7409398034398,1.77017050428729e-07,FALSE,1.55528075970348e-11,5.17361264565808e-09
"ENSG00000155363",4.39189189189189,34.6534090909091,-30.2615171990172,2.60759364555323e-07,FALSE,1.85406238573806e-11,6.0553677518205e-09
"ENSG00000020577",2.17567567567568,13.6306818181818,-11.4550061425061,1.39941179580955e-06,FALSE,2.80126755450327e-11,8.98556590741824e-09
"ENSG00000130487",0.0945945945945946,1.32386363636364,-1.22926904176904,5.52326995799511e-06,FALSE,3.66242339091147e-11,1.15417739247268e-08
"ENSG00000108679",7.52702702702703,35.9772727272727,-28.4502457002457,7.49743961825259e-07,FALSE,4.49325434330887e-11,1.39159185808375e-08
"ENSG00000205413",5.16216216216216,28.3181818181818,-23.1560196560197,1.13116688916445e-06,FALSE,5.22780784542735e-11,1.59164597165104e-08
"ENSG00000130303",0.27027027027027,2.03977272727273,-1.76950245700246,6.03962905874989e-06,FALSE,8.64962036610424e-11,2.58955217727217e-08
"ENSG00000172432",0.324324324324324,3.13068181818182,-2.80635749385749,7.44853185094373e-06,FALSE,9.79759561794979e-11,2.8851509850038e-08
"ENSG00000067066",6.75675675675676,32.1079545454545,-25.3511977886978,4.1012322386404e-07,FALSE,1.19448196251332e-10,3.46072249881076e-08
"ENSG00000179044",1.32432432432432,7.64204545454545,-6.31772113022113,4.84720512476327e-06,FALSE,3.44535047297171e-10,9.82362389618902e-08
"ENSG00000112343",2.09459459459459,13.4488636363636,-11.354269041769,5.70332566869118e-06,FALSE,3.90561648782211e-10,1.09619670266795e-07
"ENSG00000084628",0,1.77840909090909,-1.77840909090909,2.71185748674057e-05,FALSE,4.649671288006e-10,1.28495454379157e-07
"ENSG00000169245",0.27027027027027,1.54545454545455,-1.27518427518428,8.19329434777404e-06,FALSE,6.18701919865994e-10,1.68390039190195e-07
"ENSG00000185697",5.2027027027027,28.3579545454545,-23.1552518427518,1.91847709140042e-05,FALSE,9.5266502647092e-10,2.55413759261151e-07
"ENSG00000148660",7.82432432432432,34.7215909090909,-26.8972665847666,7.89808175047133e-06,FALSE,1.07822025530492e-09,2.84824565382974e-07
"ENSG00000165185",0.567567567567568,2.44886363636364,-1.88129606879607,1.31486494044894e-07,FALSE,1.11020161409442e-09,2.89022486869247e-07
"ENSG00000149131",2.78378378378378,9.41477272727273,-6.63098894348894,3.96818732864479e-06,FALSE,1.26565077210361e-09,3.24784068847101e-07
"ENSG00000106785",7.06756756756757,34.6477272727273,-27.5801597051597,8.80690630729537e-07,FALSE,1.40008675445343e-09,3.54221948876717e-07
"ENSG00000160710",2.27027027027027,11.1704545454545,-8.90018427518427,7.77466499875121e-06,FALSE,1.67084504745795e-09,4.16852633159544e-07
"ENSG00000023171",1.2027027027027,6.64772727272727,-5.44502457002457,7.09925954119606e-06,FALSE,1.80901016424524e-09,4.45140405210099e-07
"ENSG00000173198",1.60810810810811,6.75,-5.14189189189189,1.12740534326901e-05,FALSE,2.01588131603012e-09,4.89341568646609e-07
"ENSG00000133216",21.5540540540541,82.7727272727273,-61.2186732186732,1.9479254660195e-06,FALSE,3.43288873280304e-09,8.22199737431214e-07
"ENSG00000125148",0.716216216216216,4.07954545454545,-3.36332923832924,1.71753038450064e-05,FALSE,4.50920865876642e-09,1.06577519917659e-06
"ENSG00000166889",4.63513513513514,23.5397727272727,-18.9046375921376,2.68876415999297e-05,FALSE,5.61864107915298e-09,1.31074869746526e-06
"ENSG00000134716",6.51351351351351,30.2954545454545,-23.781941031941,2.58497402519655e-05,FALSE,6.07524503610985e-09,1.39909777671335e-06
"ENSG00000178607",9.81081081081081,58.1875,-48.3766891891892,6.46020216512921e-05,FALSE,1.01108332595451e-08,2.29899870685075e-06
"ENSG00000123130",1.59459459459459,8.01136363636364,-6.41676904176904,1.00299097458608e-05,FALSE,1.14518997221955e-08,2.57138093387248e-06
"ENSG00000100129",3.2027027027027,15.2272727272727,-12.02457002457,4.05873209290912e-05,FALSE,1.21750999534735e-08,2.69794716539822e-06
"ENSG00000121858",0.256756756756757,1.70454545454545,-1.4477886977887,7.46994253485736e-05,FALSE,1.23159643468605e-08,2.69794716539822e-06
"ENSG00000121380",1.91891891891892,9.98863636363636,-8.06971744471744,2.6600458112788e-05,FALSE,1.50008059195903e-08,3.24649971968193e-06
"ENSG00000183486",8.25675675675676,29.5568181818182,-21.3000614250614,7.43568271757845e-06,FALSE,1.88701872369129e-08,4.03529968257937e-06
"ENSG00000177294",2.66216216216216,8.85227272727273,-6.19011056511056,8.94378033683576e-06,FALSE,2.228923570191e-08,4.71037106956953e-06
"ENSG00000135148",6.12162162162162,28.7670454545455,-22.6454238329238,8.2138406707249e-05,FALSE,2.67888080325712e-08,5.59543440336135e-06
"ENSG00000162614",1.18918918918919,5.39204545454545,-4.20285626535626,3.84815770020695e-05,FALSE,2.88970151444961e-08,5.96640325334004e-06
"ENSG00000137752",7.22972972972973,28.2045454545455,-20.9748157248157,4.24020625364679e-05,FALSE,3.22644547787385e-08,6.58598183171e-06
"ENSG00000110079",0.972972972972973,4.60227272727273,-3.62929975429975,4.38381521422562e-05,FALSE,3.5356178431255e-08,7.13598913663633e-06
"ENSG00000168961",8.24324324324324,34.6306818181818,-26.3874385749386,1.45034423748654e-05,FALSE,3.67082864618261e-08,7.32656610793091e-06
"ENSG00000100439",1.94594594594595,9.15340909090909,-7.20746314496315,8.67864749657838e-05,FALSE,3.87683911741633e-08,7.65271000726919e-06
"ENSG00000112983",8.33783783783784,34.6761363636364,-26.3382985257985,0.000119289096329165,FALSE,4.48459596549176e-08,8.75617362262267e-06
"ENSG00000116663",2.10810810810811,8.84090909090909,-6.73280098280098,3.00896625459697e-05,FALSE,5.17464533733916e-08,9.99485528974445e-06
"ENSG00000204267",4.33783783783784,19.5738636363636,-15.2360257985258,9.59168222845869e-05,FALSE,6.05448687784755e-08,1.15698667858272e-05
"ENSG00000100226",0.594594594594595,3.35227272727273,-2.75767813267813,0.000179002531664875,FALSE,6.71387131687016e-08,1.26948705752567e-05
"ENSG00000013374",1.5,6.29545454545455,-4.79545454545455,4.29324058677792e-05,FALSE,6.78925393489788e-08,1.27036842117261e-05
"ENSG00000135899",3.82432432432432,13.3068181818182,-9.48249385749386,4.00705601586511e-05,FALSE,8.1998798881731e-08,1.51849940650777e-05
"ENSG00000108691",2.45945945945946,9.36363636363636,-6.9041769041769,9.59829955366401e-05,FALSE,8.54894901510731e-08,1.56698746079972e-05
"ENSG00000181374",0.310810810810811,4.84090909090909,-4.53009828009828,0.000182700689022636,FALSE,8.71990226680695e-08,1.58217782241064e-05
"ENSG00000114745",2.44594594594595,10.8693181818182,-8.42337223587224,6.61198883767644e-05,FALSE,9.22144475542419e-08,1.65644812141685e-05
"ENSG00000162772",19.0945945945946,73.1988636363636,-54.104269041769,0.000108806773980717,FALSE,1.11159556114081e-07,1.9769892143339e-05
"ENSG00000130813",1,3.92613636363636,-2.92613636363636,0.00011621241093912,FALSE,1.32005581087928e-07,2.32472181674751e-05
"ENSG00000140464",7.58108108108108,27.8522727272727,-20.2711916461916,4.85278170392564e-05,FALSE,1.41956109373412e-07,2.47568698317923e-05
"ENSG00000106605",2.39189189189189,8.96590909090909,-6.5740171990172,2.90838718917843e-05,FALSE,1.58421931499415e-07,2.73628188031152e-05
"ENSG00000086065",2.40540540540541,11.4943181818182,-9.08891277641278,1.68930688946547e-05,FALSE,1.9222791309767e-07,3.28856190759376e-05
"ENSG00000156587",15.8783783783784,50.9545454545455,-35.0761670761671,6.21667221523092e-05,FALSE,2.26515861010934e-07,3.83858906730133e-05
"ENSG00000055130",22.2702702702703,85.0113636363636,-62.7410933660934,0.000126280967367266,FALSE,2.47051264669754e-07,4.14745968903065e-05
"ENSG00000140443",28.2837837837838,101.465909090909,-73.1821253071253,0.000171575621500754,FALSE,2.8173150577137e-07,4.68587318349178e-05
"ENSG00000121236",3.14864864864865,10.8125,-7.66385135135135,0.000162397447258431,FALSE,2.93329079506208e-07,4.83400940841285e-05
"ENSG00000130589",10.1351351351351,36.7613636363636,-26.6262285012285,6.20899921681838e-05,FALSE,3.25991547296347e-07,5.32344196734935e-05
"ENSG00000163666",4.21621621621622,13.5056818181818,-9.2894656019656,0.00014209580315533,FALSE,3.7059761756705e-07,5.99733784176299e-05
"ENSG00000160932",0,0.147727272727273,-0.147727272727273,0.000741779328954539,FALSE,3.89150987010338e-07,6.19497677424782e-05
"ENSG00000142687",1.43243243243243,7.57386363636364,-6.1414312039312,0.000408331366403289,FALSE,3.89707941596617e-07,6.19497677424782e-05
"ENSG00000120217",1.24324324324324,5.35227272727273,-4.10902948402948,0.000399449701460755,FALSE,4.08514867341245e-07,6.37063461282696e-05
"ENSG00000143891",0.851351351351351,3.63068181818182,-2.77933046683047,0.000167124183109133,FALSE,4.08666354011552e-07,6.37063461282696e-05
"ENSG00000188290",2.68918918918919,9.28977272727273,-6.60058353808354,0.000145425542186051,FALSE,4.11397659125941e-07,6.37063461282696e-05
"ENSG00000185482",1.10810810810811,4.18181818181818,-3.07371007371007,0.000188800644443599,FALSE,4.21775580370107e-07,6.47551688050277e-05
"ENSG00000185507",11.6216216216216,40.2840909090909,-28.6624692874693,4.69155673331818e-05,FALSE,5.09097348688964e-07,7.74992853771175e-05
"ENSG00000100918",12.3243243243243,34.6477272727273,-22.323402948403,0.000177473555624205,FALSE,7.19883920016638e-07,0.000108666175254276
"ENSG00000124201",0.689189189189189,2.40909090909091,-1.71990171990172,0.00036529611620654,FALSE,7.52644409054604e-07,0.000112450908334751
"ENSG00000181381",7.95945945945946,24.625,-16.6655405405405,0.000146821476008615,FALSE,7.57477031036291e-07,0.000112450908334751
"ENSG00000108700",1.12162162162162,3.98295454545455,-2.86133292383292,0.000209341359363653,FALSE,8.46212790791918e-07,0.000124594429188486
"ENSG00000103510",7.63513513513514,29.2613636363636,-21.6262285012285,0.00017494141445099,FALSE,9.96462548146417e-07,0.000145524038637025
"ENSG00000117228",1.25675675675676,5.5,-4.24324324324324,0.00028336623785975,FALSE,1.06622277763916e-06,0.000154456127054292
"ENSG00000185909",0.5,2.70454545454545,-2.20454545454545,0.000684689800556994,FALSE,1.09037460459438e-06,0.000156691192178631
"ENSG00000108774",3.51351351351351,14.6363636363636,-11.1228501228501,0.000575185258193978,FALSE,1.09973641640216e-06,0.000156782263871683
"ENSG00000142961",0.135135135135135,0.710227272727273,-0.575092137592138,0.000476756422075098,FALSE,1.18591750224441e-06,0.00016773729206942
"ENSG00000163823",6.05405405405405,17.9375,-11.8834459459459,0.000102056888620823,FALSE,1.22019141965398e-06,0.000171236706806597
"ENSG00000179335",1.82432432432432,7.32386363636364,-5.49953931203931,0.000905861694434762,FALSE,1.30613889249708e-06,0.000181877309503295
"ENSG00000169248",0.567567567567568,1.97727272727273,-1.40970515970516,4.86693754154644e-05,FALSE,1.54087877033066e-06,0.00021225436582882
"ENSG00000117010",1.48648648648649,6.59659090909091,-5.11010442260442,0.000222985096764626,FALSE,1.54792194642183e-06,0.00021225436582882
"ENSG00000122643",0.77027027027027,2.49431818181818,-1.72404791154791,0.000305481691979516,FALSE,1.66188744423335e-06,0.000225038102923396
"ENSG00000123609",1.17567567567568,3.98295454545455,-2.80727886977887,0.000516555401006909,FALSE,1.66620651833278e-06,0.000225038102923396
"ENSG00000149532",3.06756756756757,12.2386363636364,-9.17106879606879,0.000321476153706928,FALSE,1.836740494641e-06,0.000246219175412211
"ENSG00000239305",1.52702702702703,5.34659090909091,-3.81956388206388,0.000534507273846358,FALSE,1.91953664377746e-06,0.000255412123942034
"ENSG00000221963",0.243243243243243,1.07386363636364,-0.830620393120393,0.00050550613330012,FALSE,1.96935208991297e-06,0.000260113761699314
"ENSG00000162714",5.85135135135135,17.0227272727273,-11.1713759213759,0.000160051851964538,FALSE,2.03147940942958e-06,0.00026636105570499
"ENSG00000204516",1.7972972972973,6.70454545454545,-4.90724815724816,0.000174924047530139,FALSE,2.36380298146593e-06,0.000307688354754148
"ENSG00000138760",7.33783783783784,21.5113636363636,-14.1735257985258,0.000409556677209791,FALSE,2.41520066875584e-06,0.000311656274201871
"ENSG00000189325",1.05405405405405,5.02272727272727,-3.96867321867322,0.000271587303641596,FALSE,2.42898615978745e-06,0.000311656274201871
"ENSG00000213689",2.39189189189189,7.77840909090909,-5.3865171990172,0.000118629407658177,FALSE,2.7097737244925e-06,0.000345217485198999
"ENSG00000143418",2.31081081081081,7.24431818181818,-4.93350737100737,0.000651142833498412,FALSE,2.8239440438818e-06,0.000357228921551047
"ENSG00000148719",7.36486486486486,25.5170454545455,-18.1521805896806,0.000584838216652391,FALSE,3.10431281160886e-06,0.000389949447796714
"ENSG00000213928",1.24324324324324,3.86363636363636,-2.62039312039312,0.000245548171790023,FALSE,3.21280559127175e-06,0.000398863653611377
"ENSG00000213593",1.21621621621622,3.64772727272727,-2.43151105651106,0.000261681562676242,FALSE,3.2196865653649e-06,0.000398863653611377
"ENSG00000166278",4.83783783783784,15.2784090909091,-10.4405712530713,0.000367022429439417,FALSE,3.73107664350841e-06,0.000459050203748914
"ENSG00000179361",3.01351351351351,8.32386363636364,-5.31035012285012,0.000472538172699644,FALSE,3.87700151869547e-06,0.00047375903592059
"ENSG00000108387",3.60810810810811,14.7443181818182,-11.1362100737101,0.00105946586158986,FALSE,4.59106407162303e-06,0.000557224891341652
"ENSG00000168026",5.94594594594595,15.3068181818182,-9.36087223587224,0.000177830181901151,FALSE,4.96641641570475e-06,0.000598736497149694
"ENSG00000113240",2.01351351351351,6.67613636363636,-4.66262285012285,0.000643360227832063,FALSE,5.18691597163331e-06,0.000619402775075627
"ENSG00000164054",5.06756756756757,16.1306818181818,-11.0631142506142,0.000296341280515983,FALSE,5.20680393232866e-06,0.000619402775075627
"ENSG00000130939",3.37837837837838,12.8465909090909,-9.46821253071253,0.00149189431237774,FALSE,5.67712133479922e-06,0.000666224530593186
"ENSG00000178685",0.743243243243243,2.70454545454545,-1.96130221130221,0.000893502964573404,FALSE,5.69671812073052e-06,0.000666224530593186
"ENSG00000158406",12.3513513513514,42.9204545454545,-30.5691031941032,0.000984476590920662,FALSE,5.73853558465797e-06,0.000666224530593186
"ENSG00000163719",0.581081081081081,2.39772727272727,-1.81664619164619,0.00111983654740489,FALSE,5.74875033357144e-06,0.000666224530593186
"ENSG00000169087",0.337837837837838,1.30113636363636,-0.963298525798526,0.000930531887369403,FALSE,6.38445626625566e-06,0.000735153768658657
"ENSG00000155629",3.33783783783784,10.0056818181818,-6.66784398034398,0.00077928438803915,FALSE,6.75288050405904e-06,0.000772624156015366
"ENSG00000197520",0.0135135135135135,0.153409090909091,-0.139895577395577,0.00128574071367923,FALSE,6.86811186787721e-06,0.00078083476887771
"ENSG00000151365",0,1.86931818181818,-1.86931818181818,0.00296291851323491,FALSE,6.98363519722977e-06,0.000788975088351185
"ENSG00000135835",18.4054054054054,47.4772727272727,-29.0718673218673,0.000809224097633835,FALSE,7.27202126670755e-06,0.000811551825324175
"ENSG00000112773",1.58108108108108,4.17613636363636,-2.59505528255528,0.000496162489536215,FALSE,7.27383198113857e-06,0.000811551825324175
"ENSG00000196358",3.85135135135135,9.5625,-5.71114864864865,0.000133343669995477,FALSE,7.49778675984829e-06,0.000831374960291079
"ENSG00000079263",4.87837837837838,14.4943181818182,-9.6159398034398,0.000466384856013483,FALSE,8.4362041916712e-06,0.000927027210553422
"ENSG00000167461",6.71621621621622,24.5681818181818,-17.8519656019656,0.000486189786363278,FALSE,8.46364541172194e-06,0.000927027210553422
"ENSG00000035664",9.81081081081081,25.1988636363636,-15.3880528255528,0.000517515792829363,FALSE,8.75906143837533e-06,0.00095356982192446
"ENSG00000204103",3.7972972972973,11.5909090909091,-7.79361179361179,0.00107492506158563,FALSE,1.0590005727136e-05,0.00114595345106352
"ENSG00000104213",4.71621621621622,12.7045454545455,-7.98832923832924,0.000781620772007598,FALSE,1.06994982926329e-05,0.00115086878940458
"ENSG00000196975",2.68918918918919,7.625,-4.93581081081081,0.00134937315807537,FALSE,1.1102986480976e-05,0.00118716039379626
"ENSG00000138385",3.13513513513514,12.9772727272727,-9.84213759213759,0.000892796879717181,FALSE,1.13734317745426e-05,0.001208881390332
"ENSG00000123737",4.41891891891892,15.1704545454545,-10.7515356265356,0.00147860924783171,FALSE,1.17954437527201e-05,0.00124636209488301
"ENSG00000135205",2.45945945945946,7.8125,-5.35304054054054,0.000923444474626913,FALSE,1.27370529561421e-05,0.00133798644591333
"ENSG00000134809",3.06756756756757,9.63636363636364,-6.56879606879607,0.00108262437926864,FALSE,1.32697245579234e-05,0.00138583757112778
"ENSG00000118162",0.635135135135135,2.41477272727273,-1.77963759213759,0.00132115036818043,FALSE,1.35157161939645e-05,0.00140336884388546
"ENSG00000108799",15.1486486486486,40.9261363636364,-25.7774877149877,0.0011852903531485,FALSE,1.38335667706162e-05,0.00142811701092286
"ENSG00000122420",2.51351351351351,6.96590909090909,-4.45239557739558,0.000746683234657064,FALSE,1.46531414215734e-05,0.00150408216774699
"ENSG00000130066",3.27027027027027,9.76704545454546,-6.49677518427518,0.000787592549790401,FALSE,1.47877880335162e-05,0.00150927861617075
"ENSG00000162413",1.06756756756757,3.45454545454545,-2.38697788697789,0.00160285992317931,FALSE,1.60929738713604e-05,0.00163320954605224
"ENSG00000188282",1.59459459459459,5.07386363636364,-3.47926904176904,0.00187916035032611,FALSE,1.62805476377884e-05,0.00164296335515501
"ENSG00000091592",2.39189189189189,6.47727272727273,-4.08538083538084,0.00109830747861491,FALSE,1.85316366895733e-05,0.00185968597684248
"ENSG00000141401",1.82432432432432,5.43181818181818,-3.60749385749386,0.000764335287368226,FALSE,2.0093524042147e-05,0.00199548935566336
"ENSG00000010030",3.05405405405405,8.73863636363636,-5.68458230958231,0.000335359680051449,FALSE,2.01070853073021e-05,0.00199548935566336
"ENSG00000167261",0.405405405405405,1.42613636363636,-1.02073095823096,0.00176568334499739,FALSE,2.07893195259746e-05,0.00205186014640155
"ENSG00000166888",5.75675675675676,16.1761363636364,-10.4193796068796,0.00179798735443195,FALSE,2.15600750470076e-05,0.00211630397852129
"ENSG00000131979",4.28378378378378,13.0113636363636,-8.72757985257985,0.00148675464729933,FALSE,2.20207909712381e-05,0.00214977971856712
"ENSG00000079277",0.959459459459459,3.65340909090909,-2.69394963144963,0.00237893560508276,FALSE,2.222411577062e-05,0.00215790157614945
"ENSG00000070010",5.47297297297297,15.9488636363636,-10.4758906633907,0.00117507777145778,FALSE,2.28255054422982e-05,0.00220437932397851
"ENSG00000214655",0.418918918918919,1.28977272727273,-0.870853808353808,0.00185975263820349,FALSE,2.29741015055557e-05,0.00220686516226897
"ENSG00000169181",0.0135135135135135,0.147727272727273,-0.134213759213759,0.00260051559756039,FALSE,2.34065269605833e-05,0.00223644384996254
"ENSG00000186407",1.74324324324324,6.14772727272727,-4.40448402948403,0.000551324449304892,FALSE,2.46857730358259e-05,0.00234619333884942
"ENSG00000154188",3.32432432432432,8.47159090909091,-5.14726658476658,0.000284496560223796,FALSE,2.50068907155438e-05,0.00236420409433323
"ENSG00000132155",16.9459459459459,46.1875,-29.2415540540541,0.00149897318809557,FALSE,2.55228499317601e-05,0.00240035054096443
"ENSG00000115415",18.472972972973,51.3977272727273,-32.9247542997543,0.000449069154992161,FALSE,2.57604312609626e-05,0.002410076180941
"ENSG00000158796",0.216216216216216,0.869318181818182,-0.653101965601966,0.00316823427290383,FALSE,2.74576525741101e-05,0.00255555343621109
"ENSG00000152242",0.621621621621622,2.22727272727273,-1.60565110565111,0.00426044370962543,FALSE,2.77236624228675e-05,0.00256701107269056
"ENSG00000116793",5,18.2215909090909,-13.2215909090909,0.0030352546128052,FALSE,2.79692149462224e-05,0.0025764667080974
"ENSG00000160691",5.25675675675676,19.8920454545455,-14.6352886977887,0.00448524718439068,FALSE,2.93156794139853e-05,0.00268672219037458
