"gene","mean_target","mean_ref","estimate","levene_p","variances_equal","p_val","padj"
"ENSG00000165349",2.52702702702703,13.4644194756554,-10.9373924486284,0.000139606674855491,FALSE,1.88394820001037e-12,3.39035318073866e-08
"ENSG00000177409",2.82432432432432,11.8501872659176,-9.02586294159328,0.000417570718495456,FALSE,8.31051024425064e-09,7.47779711777673e-05
"ENSG00000169249",1.7972972972973,7.64419475655431,-5.84689745925701,0.000630637019011071,FALSE,2.18834903558523e-08,0.000131271764147972
"ENSG00000173821",5.18918918918919,18.4644194756554,-13.2752302864662,0.00166331781036285,FALSE,3.42012695292208e-07,0.00133941393111192
"ENSG00000185697",5.2027027027027,17.4569288389513,-12.2542261362486,0.00255178758972685,FALSE,4.34115287314628e-07,0.00133941393111192
"ENSG00000170581",3.36486486486486,10.3895131086142,-7.02464824374937,0.00133903376630031,FALSE,4.60060047314514e-07,0.00133941393111192
"ENSG00000107018",0.135135135135135,0.659176029962547,-0.524040894827412,0.00220020826880961,FALSE,5.20998972981967e-07,0.00133941393111192
"ENSG00000132274",1.16216216216216,3.88014981273408,-2.71798765057192,0.00341241279857506,FALSE,8.92786728762434e-07,0.00199503882444945
"ENSG00000183647",1.08108108108108,3.95880149812734,-2.87772041704626,0.00247444301578296,FALSE,9.97741132476387e-07,0.00199503882444945
"ENSG00000173193",0.256756756756757,0.98501872659176,-0.728261969835003,0.00300363642646856,FALSE,1.12993889853486e-06,0.00203343804180333
"ENSG00000132958",7.95945945945946,24.2921348314607,-16.3326753720012,0.0037716151598541,FALSE,1.26849126625599e-06,0.0020752517115948
"ENSG00000108774",3.51351351351351,11.7378277153558,-8.22431420184229,0.00241097503721198,FALSE,1.6894209838479e-06,0.00253356833544389
"ENSG00000132664",1.5,5.29588014981273,-3.79588014981273,0.00261158075054988,FALSE,2.45590169593879e-06,0.00300767724824543
"ENSG00000172432",0.324324324324324,1.28838951310861,-0.96406518878429,0.00253477106716733,FALSE,2.56258750740885e-06,0.00300767724824543
"ENSG00000128564",0.351351351351351,3.64794007490637,-3.29658872355502,0.00517761895852408,FALSE,2.69137857523058e-06,0.00300767724824543
"ENSG00000114374",1.59459459459459,5.9625468164794,-4.36795222188481,0.000945715402552911,FALSE,2.93635647721376e-06,0.00300767724824543
"ENSG00000178607",9.81081081081081,34.3970037453184,-24.5861929345075,0.00409451554767863,FALSE,2.9920551353009e-06,0.00300767724824543
"ENSG00000100226",0.594594594594595,2.20224719101124,-1.60765259641664,0.00493299198939226,FALSE,3.00834576952754e-06,0.00300767724824543
"ENSG00000204267",4.33783783783784,12.9063670411985,-8.56852920336067,0.00234764152825691,FALSE,4.53482522457683e-06,0.00429519551270972
"ENSG00000175691",2.5,8.80524344569288,-6.30524344569288,0.00347036722544732,FALSE,4.91913343773742e-06,0.00442623626727613
"ENSG00000132530",3.91891891891892,9.62921348314607,-5.71029456422715,0.00400217684395853,FALSE,5.4519217128586e-06,0.00466168857154142
"ENSG00000163719",0.581081081081081,2,-1.41891891891892,0.00382326068383106,FALSE,5.85925456998581e-06,0.00466168857154142
"ENSG00000100439",1.94594594594595,5.62172284644195,-3.675776900496,0.00286766899151186,FALSE,5.9579260472023e-06,0.00466168857154142
"ENSG00000174808",0.0135135135135135,0.838951310861423,-0.82543779734791,0.0156314879769047,FALSE,6.28664461554517e-06,0.00471393568755629
"ENSG00000188313",1.43243243243243,4.16104868913858,-2.72861625670614,0.00443017500591083,FALSE,7.54424294205717e-06,0.00543064783941043
"ENSG00000181588",0.608108108108108,2.0374531835206,-1.42934507541249,0.00736895995288851,FALSE,9.74235404098827e-06,0.00659566938983508
"ENSG00000164237",1.91891891891892,6.77902621722846,-4.86010729830955,0.00306828301687576,FALSE,9.92152722163443e-06,0.00659566938983508
"ENSG00000067646",5.47297297297297,18.7977528089888,-13.3247798360158,0.00140379007414306,FALSE,1.0262210653222e-05,0.00659566938983508
"ENSG00000152433",0.432432432432432,1.55805243445693,-1.1256200020245,0.00196930589370132,FALSE,1.06812505898792e-05,0.00662826846949884
"ENSG00000151131",4.85135135135135,14.3333333333333,-9.48198198198198,0.00449572547689571,FALSE,1.20485842417983e-05,0.00722754406718009
"ENSG00000197841",0.554054054054054,1.80524344569288,-1.25118939163883,0.00792777490323637,FALSE,1.59413509155486e-05,0.00925421132503911
"ENSG00000101190",0,0.0674157303370786,-0.0674157303370786,0.0217088027189695,FALSE,1.67162304365325e-05,0.00925531847451102
"ENSG00000166387",0.527027027027027,1.73408239700375,-1.20705536997672,0.00320983103543287,FALSE,1.77883462452408e-05,0.00925531847451102
"ENSG00000178980",0,0.0936329588014981,-0.0936329588014981,0.0222708021224075,FALSE,1.81068257253198e-05,0.00925531847451102
"ENSG00000169599",1.40540540540541,4.06741573033708,-2.66201032493167,0.00695167778208319,FALSE,1.83166135617479e-05,0.00925531847451102
"ENSG00000160062",3.01351351351351,8.59925093632959,-5.58573742281607,0.00456055209209894,FALSE,1.85147513382083e-05,0.00925531847451102
"ENSG00000157259",1.01351351351351,3.37827715355805,-2.36476364004454,0.00496482408814698,FALSE,2.07349731077048e-05,0.00984120988048715
"ENSG00000256060",1.13513513513514,3.99625468164794,-2.86111954651281,0.0060965958363876,FALSE,2.07805054155652e-05,0.00984120988048715
"ENSG00000133884",1.54054054054054,4.13857677902622,-2.59803623848568,0.0063336873233953,FALSE,2.34204872584346e-05,0.0108070535564818
"ENSG00000149231",0.216216216216216,0.771535580524345,-0.555319364308128,0.00703037855560954,FALSE,2.47023422072691e-05,0.0111135837590504
"ENSG00000112186",4.17567567567568,16.4456928838951,-12.2700172082195,0.00318295445096813,FALSE,2.54210037507968e-05,0.0111579605731546
"ENSG00000174796",5.02702702702703,12.4831460674157,-7.4561190403887,0.00510024471773579,FALSE,3.43974070613845e-05,0.0146573277632478
"ENSG00000122367",2.24324324324324,4.66666666666667,-2.42342342342342,0.00639610290999255,FALSE,3.5022510214473e-05,0.0146573277632478
"ENSG00000111737",1.68918918918919,4.57303370786517,-2.88384451867598,0.00786261614597911,FALSE,3.78237142874112e-05,0.0154698991435512
"ENSG00000157703",0.148648648648649,0.468164794007491,-0.319516145358842,0.00845981842725984,FALSE,4.57800637256071e-05,0.0179207714981222
"ENSG00000112658",6.08108108108108,13.247191011236,-7.16610993015487,0.0102552640529207,FALSE,4.76921953736297e-05,0.0179207714981222
